edit_decision_id	article_id	round	editor_id	decision	date_decided
1199	1021	2	2	1	2016-06-23 15:16:03
1200	1077	1	29	2	2016-06-24 08:16:24
1201	1103	1	1287	4	2016-06-24 11:50:45
1202	953	1	2	3	2016-06-25 08:28:51
1203	1129	1	77	1	2016-06-25 17:03:12
1204	1077	1	29	1	2016-06-26 15:35:04
1205	1116	1	84	4	2016-06-30 07:13:56
1206	1116	1	2	4	2016-07-01 09:50:48
1207	1063	1	782	4	2016-07-04 13:41:15
1208	1091	1	782	4	2016-07-04 13:44:16
1209	1120	1	29	4	2016-07-05 06:58:12
1210	1145	1	736	4	2016-07-08 08:37:24
1211	1046	1	10	1	2016-07-10 03:21:17
1212	981	1	1287	2	2016-07-11 09:33:24
1213	792	1	10	1	2016-07-12 21:14:23
1214	1153	1	623	4	2016-07-13 12:17:12
1215	1154	1	623	4	2016-07-13 12:19:51
1216	1157	1	77	4	2016-07-13 18:13:35
1217	1158	1	6	1	2016-07-14 04:04:44
1218	1149	1	31	4	2016-07-15 06:46:46
1219	1149	1	31	4	2016-07-15 06:48:20
1220	1160	1	31	4	2016-07-15 07:21:26
1221	976	1	2	1	2016-07-20 20:53:29
1222	1055	1	36	2	2016-07-28 14:50:39
1223	1109	1	36	2	2016-07-28 15:03:44
1224	1166	1	77	4	2016-07-28 21:18:30
1225	1159	1	77	4	2016-07-29 07:53:46
1226	1169	1	77	4	2016-07-31 20:30:37
1227	1170	1	77	4	2016-08-01 14:51:16
1228	1167	1	1287	4	2016-08-02 14:41:16
1229	1148	1	31	4	2016-08-02 19:26:32
1230	1150	1	736	4	2016-08-05 13:39:55
1231	1092	1	31	1	2016-08-05 19:06:36
1232	1092	1	31	1	2016-08-05 19:11:39
1233	1171	1	77	4	2016-08-06 07:19:34
1234	1173	1	6	1	2016-08-07 17:57:26
1235	1175	1	77	4	2016-08-09 18:51:27
1236	1087	1	31	4	2016-08-10 06:50:41
1237	1177	1	6	1	2016-08-10 19:42:40
1238	1179	1	77	4	2016-08-14 16:02:42
1239	1178	1	77	4	2016-08-15 14:51:37
1240	1092	1	31	3	2016-08-17 13:17:40
1241	1181	1	77	4	2016-08-20 05:38:18
1242	1141	1	623	2	2016-08-21 19:00:45
1243	1092	2	31	1	2016-08-22 07:45:59
1244	1088	1	1287	1	2016-08-23 19:31:43
1245	1182	1	77	4	2016-08-24 07:36:45
1246	1184	1	31	4	2016-08-26 12:15:57
1247	1184	1	31	4	2016-08-26 12:19:03
1248	1187	1	6	1	2016-08-27 17:54:02
1249	863	1	10	1	2016-08-29 23:27:44
1250	1055	1	36	1	2016-08-29 23:34:53
1251	788	1	10	1	2016-08-30 16:09:57
1252	1060	1	10	1	2016-09-03 22:18:50
1253	1192	1	77	3	2016-09-10 08:12:01
1254	1185	1	782	4	2016-09-12 08:44:34
1255	1123	1	782	4	2016-09-12 08:55:37
1256	1162	1	623	4	2016-09-12 14:00:39
1257	856	1	10	1	2016-09-13 00:43:29
1258	1180	1	31	4	2016-09-16 07:02:21
1259	461	1	77	2	2016-09-23 09:06:41
1260	1183	1	77	4	2016-09-25 09:08:08
1261	1194	1	77	4	2016-09-25 09:13:34
1262	1200	1	77	4	2016-09-25 09:21:08
1263	1199	1	77	4	2016-09-25 09:22:33
1264	1197	1	77	4	2016-09-25 11:37:00
1265	461	1	77	3	2016-09-27 12:57:38
1266	1205	1	31	4	2016-09-28 10:29:35
1267	1204	1	77	4	2016-09-29 07:45:54
1268	910	1	10	1	2016-09-29 23:35:55
1269	1206	1	77	4	2016-10-01 10:15:27
1270	1208	1	77	4	2016-10-01 20:30:52
1271	1210	1	77	4	2016-10-02 05:52:54
1272	1207	1	36	4	2016-10-02 15:23:47
1273	1211	1	6	1	2016-10-03 18:49:54
1274	965	1	75	4	2016-10-03 21:36:47
1275	1022	1	36	2	2016-10-06 17:01:04
1276	1207	1	36	4	2016-10-06 17:18:55
1277	1213	1	31	4	2016-10-09 15:29:32
1278	1214	1	77	4	2016-10-15 17:21:46
1279	1216	1	77	4	2016-10-15 17:35:05
1280	1212	1	77	4	2016-10-20 08:15:11
1281	1219	1	31	4	2016-10-21 07:04:21
1282	1220	1	31	4	2016-10-25 18:35:33
1283	1015	1	31	2	2016-10-25 18:45:33
1284	964	1	77	2	2016-10-28 19:52:30
1285	996	1	75	2	2016-10-31 23:03:43
1286	1109	1	36	2	2016-11-04 12:55:45
1287	1207	1	36	4	2016-11-04 13:12:54
1288	1224	1	77	4	2016-11-09 22:04:17
1289	1229	1	31	4	2016-11-15 06:54:30
1290	1022	1	36	1	2016-11-16 13:58:24
1291	1083	1	782	1	2016-11-20 06:19:30
1292	1054	1	782	2	2016-11-20 06:30:14
1293	1231	1	31	4	2016-11-21 09:29:34
1294	1121	1	84	1	2016-11-21 14:06:58
1295	1121	1	84	1	2016-11-21 14:08:26
1296	1121	1	84	1	2016-11-22 13:23:40
1297	1015	1	31	3	2016-11-25 07:18:14
1298	964	1	77	1	2016-11-25 10:25:38
1299	1239	1	77	4	2016-11-25 10:33:38
1300	1238	1	77	4	2016-11-25 10:34:52
1301	1237	1	77	4	2016-11-25 10:36:38
1302	1234	1	77	4	2016-11-25 10:38:20
1303	1235	1	77	4	2016-11-27 21:46:58
1304	461	2	77	2	2016-11-28 14:25:48
1305	1062	1	1287	2	2016-11-29 12:52:16
1306	806	1	10	2	2016-11-30 10:48:58
1307	938	1	1287	2	2016-12-01 11:34:37
1308	1202	1	1287	2	2016-12-01 11:37:58
1309	1202	1	1287	2	2016-12-01 11:40:29
1310	1202	1	1287	2	2016-12-01 11:42:24
1311	1202	1	1287	2	2016-12-01 11:43:05
1312	976	1	6	4	2016-12-05 21:59:41
1313	976	1	6	1	2016-12-05 21:59:56
1314	976	1	6	1	2016-12-05 22:04:09
1315	1163	1	77	2	2016-12-07 21:35:24
1316	1202	1	1287	1	2016-12-09 09:00:42
1317	1202	1	1287	1	2016-12-09 09:01:34
1318	461	2	77	3	2016-12-09 15:13:29
1319	1244	1	77	4	2016-12-09 15:16:07
1320	1242	1	77	4	2016-12-09 15:17:59
1321	1243	1	77	4	2016-12-09 15:23:02
1322	461	3	77	1	2016-12-12 22:57:16
1323	1117	1	84	1	2016-12-16 19:58:07
1324	1142	1	23	1	2016-12-17 10:30:16
1325	1141	1	623	2	2016-12-19 04:39:14
1326	939	1	10	2	2016-12-19 21:35:07
1327	1141	1	623	1	2016-12-22 09:25:12
1328	1146	1	84	1	2016-12-24 12:24:09
1329	1256	1	77	4	2016-12-26 07:27:21
1330	1251	1	77	4	2016-12-26 07:30:07
1331	1227	1	77	2	2016-12-26 07:39:52
1332	1227	1	77	4	2016-12-26 17:05:55
1333	1245	1	31	4	2016-12-27 09:40:23
1334	1264	1	31	4	2016-12-27 09:42:58
1335	1262	1	31	4	2016-12-27 09:47:08
1336	1263	1	31	4	2016-12-27 09:50:34
1337	1226	1	77	2	2016-12-27 18:44:31
1338	1257	1	77	4	2016-12-28 07:05:04
1339	1225	1	77	2	2016-12-28 07:12:24
1340	1109	1	36	1	2016-12-28 13:52:47
1341	1189	1	77	4	2016-12-28 22:24:37
1342	1207	1	36	4	2016-12-28 22:46:57
1343	1207	1	36	4	2016-12-29 14:36:12
1344	1269	1	6	1	2016-12-31 17:00:30
1345	1207	1	36	4	2017-01-03 15:39:53
1346	1272	1	6	1	2017-01-03 20:35:48
1347	1273	1	6	1	2017-01-03 21:02:52
1348	1132	1	36	2	2017-01-04 12:09:06
1349	1163	1	77	3	2017-01-07 08:06:07
1350	1271	1	77	4	2017-01-07 13:09:37
1351	1275	1	77	4	2017-01-07 13:11:41
1352	1278	1	77	4	2017-01-07 13:12:26
1353	1274	1	77	4	2017-01-07 16:35:57
1354	1161	1	84	2	2017-01-10 15:43:53
1355	1061	1	782	4	2017-01-15 16:10:18
1356	1044	1	10	1	2017-01-16 15:55:43
1357	1132	1	36	1	2017-01-16 16:09:20
1358	1132	1	36	1	2017-01-16 16:10:07
1359	1294	1	29	4	2017-01-25 11:08:20
1360	1294	1	2	4	2017-01-25 14:32:22
1361	1059	1	75	2	2017-01-26 04:44:38
1362	1292	1	77	4	2017-01-28 13:07:56
1363	1286	1	77	4	2017-01-28 13:09:09
1364	1301	1	77	4	2017-01-28 13:12:56
1365	765	1	10	1	2017-01-28 16:50:22
1366	1118	1	6	1	2017-01-28 22:31:18
1367	1176	1	782	2	2017-01-29 20:10:10
1368	1163	2	77	1	2017-01-29 20:38:32
1369	1311	1	77	4	2017-02-04 14:40:58
1370	1312	1	77	4	2017-02-04 14:42:08
1371	1315	1	77	4	2017-02-04 14:43:09
1372	1309	1	77	4	2017-02-04 14:44:41
1373	831	1	77	2	2017-02-04 14:53:50
1374	1301	1	77	3	2017-02-04 15:03:31
1375	1301	2	77	4	2017-02-05 08:13:43
1376	1226	1	77	3	2017-02-06 18:10:31
1377	891	1	1287	2	2017-02-07 10:58:55
1378	973	1	1287	2	2017-02-07 12:22:00
1379	973	1	1287	1	2017-02-08 16:46:19
1380	973	1	1287	2	2017-02-08 16:46:39
1381	891	1	1287	1	2017-02-08 16:48:25
1382	1107	1	36	2	2017-02-08 19:12:46
1383	1302	1	623	4	2017-02-09 11:26:05
1384	1162	1	623	4	2017-02-09 11:26:38
1385	1320	1	77	4	2017-02-13 06:39:16
1386	981	1	1287	1	2017-02-13 17:09:22
1387	1015	2	31	1	2017-02-13 18:43:21
1388	1313	1	31	4	2017-02-13 18:50:22
1389	1259	1	77	4	2017-02-19 22:57:04
1390	1100	1	36	2	2017-02-21 16:11:07
1391	1314	1	31	4	2017-02-21 19:50:36
1392	1328	1	77	4	2017-02-22 00:19:39
1393	1326	1	77	4	2017-02-22 00:21:16
1394	1324	1	77	4	2017-02-22 00:22:47
1395	1329	1	77	4	2017-02-22 00:25:59
1396	1322	1	77	4	2017-02-22 00:27:21
1397	1015	2	31	1	2017-02-24 11:34:04
1398	1226	2	77	1	2017-02-24 13:50:51
1399	1226	2	77	2	2017-02-24 13:53:49
1400	969	1	10	1	2017-02-24 20:35:44
1401	1226	2	77	1	2017-02-28 06:26:46
1402	989	1	10	2	2017-03-01 02:22:14
1403	1293	1	31	4	2017-03-01 08:06:02
1404	1013	1	10	1	2017-03-02 18:04:31
1405	1250	1	31	2	2017-03-03 13:18:16
1406	1250	1	31	2	2017-03-03 13:21:17
1407	1342	1	6	1	2017-03-03 19:27:09
1408	941	1	10	2	2017-03-04 18:34:50
1409	1302	1	2	4	2017-03-05 06:54:24
1410	1334	1	31	4	2017-03-06 06:22:08
1411	973	1	1287	2	2017-03-06 09:21:13
1412	1346	1	77	4	2017-03-08 09:11:27
1413	1250	1	31	3	2017-03-10 06:34:47
1414	1325	1	623	4	2017-03-10 14:08:42
1415	1325	1	2	4	2017-03-11 04:46:26
1416	1347	1	77	4	2017-03-11 07:03:58
1417	1338	1	77	4	2017-03-11 13:57:42
1418	1310	1	77	4	2017-03-11 13:59:35
1419	1100	1	36	1	2017-03-13 16:44:24
1420	973	1	1287	1	2017-03-14 09:18:39
1421	1193	1	623	1	2017-03-14 10:31:47
1422	1283	1	77	2	2017-03-14 20:37:09
1423	1233	1	31	2	2017-03-15 12:42:29
1424	1336	1	736	4	2017-03-15 12:45:50
1425	1233	1	31	2	2017-03-15 12:47:49
1426	1319	1	736	2	2017-03-15 12:48:30
1427	1233	1	31	2	2017-03-15 12:49:22
1428	941	1	10	1	2017-03-15 14:42:32
1429	996	1	75	1	2017-03-15 18:01:32
1430	1283	1	77	1	2017-03-18 07:53:42
1431	1233	1	31	3	2017-03-19 16:45:51
1432	1352	1	6	1	2017-03-19 21:56:54
1433	1353	1	6	1	2017-03-19 22:01:33
1434	1233	2	31	2	2017-03-20 13:58:08
1435	1343	1	37	4	2017-03-20 21:08:42
1436	997	1	36	3	2017-03-24 16:25:45
1437	1344	1	37	4	2017-03-28 03:47:19
1438	1357	1	31	4	2017-03-29 09:36:50
1439	1361	1	77	4	2017-03-29 10:11:05
1440	1354	1	77	4	2017-03-29 10:13:24
1441	1188	1	77	4	2017-03-29 19:16:05
1442	1366	1	77	4	2017-03-30 21:20:23
1443	1367	1	77	4	2017-03-30 21:24:35
1444	1364	1	77	4	2017-03-30 21:34:45
1445	1362	1	77	4	2017-03-30 21:37:11
1446	1365	1	31	2	2017-03-31 06:48:56
1447	1290	1	37	4	2017-04-01 21:13:46
1448	1165	1	736	2	2017-04-03 04:46:31
1449	1233	2	31	1	2017-04-03 05:37:58
1450	1332	1	1287	1	2017-04-03 07:16:37
1451	1332	1	1287	2	2017-04-03 07:17:01
1452	1332	1	1287	1	2017-04-05 08:00:45
1453	1250	2	31	2	2017-04-06 08:27:00
1454	1107	1	36	2	2017-04-06 14:58:28
1455	1207	1	36	4	2017-04-06 15:04:55
1456	1228	1	36	2	2017-04-06 18:07:42
1457	1368	1	77	4	2017-04-08 09:22:05
1458	1250	2	31	3	2017-04-11 05:52:24
1459	1165	1	736	1	2017-04-12 03:10:23
1460	1289	1	31	4	2017-04-12 08:09:57
1461	1369	1	77	4	2017-04-12 20:01:33
1462	1375	1	77	4	2017-04-15 12:20:07
1463	1377	1	77	4	2017-04-15 12:21:58
1464	1298	1	1287	2	2017-04-17 15:37:41
1465	1348	1	2	1	2017-04-18 05:19:39
1466	1381	1	77	4	2017-04-18 06:38:29
1467	1007	1	1287	2	2017-04-18 09:16:39
1468	1043	1	782	2	2017-04-18 12:22:34
1469	992	1	10	1	2017-04-20 20:31:40
1470	1339	1	77	2	2017-04-24 08:00:39
1471	1250	3	31	2	2017-04-26 12:23:21
1472	1250	3	31	2	2017-04-26 12:27:36
1473	1298	1	1287	1	2017-04-27 08:24:55
1474	1248	1	31	4	2017-04-30 18:31:58
1475	1143	1	31	1	2017-04-30 21:22:43
1476	1098	1	782	2	2017-05-01 07:22:48
1477	1054	1	782	1	2017-05-01 07:32:13
1478	1061	1	782	4	2017-05-01 07:36:34
1479	1176	1	782	1	2017-05-01 07:41:53
1480	1098	1	782	2	2017-05-01 19:53:53
1481	1386	1	77	4	2017-05-02 11:11:31
1482	1385	1	77	4	2017-05-02 11:12:53
1483	1384	1	77	4	2017-05-02 11:14:11
1484	1339	1	77	1	2017-05-02 11:16:24
1485	1380	1	77	4	2017-05-02 11:19:42
1486	831	1	77	1	2017-05-02 12:54:40
1487	1371	1	84	4	2017-05-04 19:34:58
1488	1392	1	77	4	2017-05-13 07:31:20
1489	1389	1	77	4	2017-05-13 07:35:14
1490	1388	1	77	4	2017-05-13 07:37:10
1491	1395	1	77	4	2017-05-13 15:25:16
1492	1250	3	31	3	2017-05-15 17:38:03
1493	982	2	75	2	2017-05-15 19:32:02
1494	982	2	75	2	2017-05-15 19:32:27
1495	1349	1	75	3	2017-05-15 19:52:45
1496	1223	1	782	2	2017-05-18 16:23:21
1497	1236	1	782	2	2017-05-18 19:31:17
1498	1002	1	10	4	2017-05-20 12:46:17
1499	1411	1	77	4	2017-05-24 20:15:35
1500	1412	1	77	4	2017-05-24 20:16:44
1501	1403	1	77	4	2017-05-24 20:18:04
1502	1408	1	77	4	2017-05-24 20:19:28
1503	1345	1	77	2	2017-05-24 20:22:23
1504	1250	4	31	4	2017-05-26 20:12:24
1505	1161	1	84	1	2017-05-27 06:26:54
1506	1398	1	84	4	2017-05-27 06:38:38
1507	1398	1	84	4	2017-05-27 06:43:27
1508	1379	1	1287	4	2017-05-27 19:16:18
1509	911	1	10	1	2017-05-28 16:53:14
1510	1337	1	41	4	2017-05-29 16:21:38
1511	1321	1	41	4	2017-05-29 16:28:27
1512	1405	1	31	4	2017-05-30 17:28:19
1513	1415	1	77	4	2017-05-30 22:07:46
1514	1043	1	782	1	2017-05-31 07:52:26
1515	1098	1	782	1	2017-05-31 08:38:44
1516	1107	1	36	1	2017-05-31 09:30:05
1517	1406	1	2	1	2017-05-31 20:47:51
1518	1203	1	77	4	2017-06-01 19:29:04
1519	1416	1	77	4	2017-06-03 08:06:09
1520	1417	1	2	4	2017-06-05 13:11:35
1521	1417	1	2	4	2017-06-05 13:11:45
1522	1393	1	37	4	2017-06-08 00:12:03
1523	953	2	2	1	2017-06-09 03:58:00
1524	1240	1	84	1	2017-06-12 04:05:36
1525	1349	2	75	2	2017-06-14 18:23:57
1526	1421	1	77	4	2017-06-17 16:52:33
1527	1422	1	77	4	2017-06-17 16:54:06
1528	1423	1	31	4	2017-06-18 14:29:44
1529	1418	1	37	4	2017-06-21 01:02:42
1530	1349	2	75	1	2017-06-21 19:24:04
1531	1429	1	77	4	2017-06-25 07:17:27
1532	1432	1	1287	4	2017-06-27 15:24:36
1533	938	1	1287	1	2017-06-27 17:35:42
1534	1359	1	29	2	2017-07-05 17:20:00
1535	1420	1	41	4	2017-07-07 07:53:13
1536	1345	1	77	3	2017-07-07 20:52:26
1537	1434	1	77	4	2017-07-08 07:01:47
1538	1433	1	77	4	2017-07-08 07:13:55
1539	1295	1	10	4	2017-07-09 20:35:09
1540	1406	1	6	2	2017-07-11 14:03:47
1541	1059	1	75	2	2017-07-11 20:52:48
1542	1172	1	782	2	2017-07-12 09:55:09
1543	1285	1	77	2	2017-07-13 08:03:05
1544	1438	1	77	4	2017-07-13 08:09:42
1545	1236	1	782	1	2017-07-17 12:16:22
1546	982	2	75	1	2017-07-18 00:54:32
1547	1444	1	2043	1	2017-07-18 16:39:28
1548	1428	1	31	4	2017-07-19 12:12:51
1549	997	2	36	2	2017-07-19 14:51:00
1550	1402	1	2	1	2017-07-21 01:38:32
1551	1402	1	2	2	2017-07-21 01:39:42
1552	1402	1	2	1	2017-07-21 01:41:59
1553	1402	1	2	1	2017-07-21 01:43:06
1554	1442	1	77	4	2017-07-22 06:45:01
1555	1445	1	77	4	2017-07-22 06:46:43
1556	1446	1	77	4	2017-07-22 06:47:49
1557	862	1	10	1	2017-07-23 18:23:08
1558	1447	1	77	4	2017-07-24 04:21:41
1559	1448	1	77	4	2017-07-24 04:23:18
1560	1285	1	77	1	2017-07-24 13:21:22
1561	1007	1	1287	1	2017-07-27 10:15:11
1562	1382	1	77	2	2017-07-27 20:29:03
1563	1396	1	41	4	2017-07-28 16:03:58
1564	1414	1	31	2	2017-07-29 09:18:32
1565	1414	1	31	2	2017-07-29 09:21:25
1566	1439	1	1287	2	2017-07-31 13:20:52
1567	1453	1	77	4	2017-08-06 15:38:42
1568	1455	1	77	4	2017-08-06 15:40:21
1569	1456	1	77	4	2017-08-06 15:41:52
1570	1458	1	77	4	2017-08-06 15:43:44
1571	1443	1	77	4	2017-08-06 20:33:14
1572	1414	1	31	3	2017-08-08 16:44:37
1573	1454	1	31	4	2017-08-11 09:57:05
1574	1172	1	782	1	2017-08-11 10:03:50
1575	1461	1	77	4	2017-08-13 06:39:50
1576	1462	1	77	4	2017-08-13 06:41:20
1577	1225	1	77	4	2017-08-14 19:44:36
1578	1452	1	37	2	2017-08-14 21:22:39
1579	1218	1	84	2	2017-08-23 11:33:57
1580	1440	1	84	4	2017-08-23 12:18:00
1581	1407	1	84	4	2017-08-24 08:49:21
1582	1370	1	782	4	2017-08-25 13:28:31
1583	1439	1	1287	1	2017-08-29 09:45:58
1584	1296	1	31	2	2017-09-03 06:47:16
1585	1296	1	31	2	2017-09-03 06:50:41
1586	1152	1	2043	3	2017-09-04 16:29:34
1587	1218	1	84	3	2017-09-04 16:35:45
1588	1152	2	2043	3	2017-09-04 16:35:50
1589	1407	1	84	4	2017-09-05 06:51:28
1590	1296	1	31	3	2017-09-06 09:33:55
1591	1359	1	2	1	2017-09-06 15:00:31
1592	1472	1	84	4	2017-09-07 08:10:12
1593	1472	1	84	4	2017-09-07 08:21:27
1594	1463	1	77	4	2017-09-07 21:56:52
1595	1464	1	77	4	2017-09-07 21:59:17
1596	1469	1	77	4	2017-09-07 22:02:01
1597	1471	1	77	4	2017-09-07 22:03:25
1598	1473	1	77	4	2017-09-07 22:04:41
1599	1209	1	77	2	2017-09-07 22:08:21
1600	1383	1	623	4	2017-09-08 07:14:05
1601	1383	1	623	4	2017-09-08 07:15:30
1602	1296	2	31	1	2017-09-11 06:16:43
1603	1382	1	77	1	2017-09-11 21:58:07
1604	1401	1	36	2	2017-09-12 14:00:50
1605	1468	1	77	4	2017-09-13 08:29:44
1606	1376	1	31	2	2017-09-15 12:21:42
1607	1209	1	77	1	2017-09-15 20:36:22
1608	1482	1	77	4	2017-09-18 21:41:29
1609	1376	1	31	3	2017-09-20 20:47:13
1610	1319	1	736	1	2017-09-22 13:47:07
1611	1330	1	37	2	2017-09-24 22:07:37
1612	1486	1	77	2	2017-09-26 17:11:44
1613	1486	1	77	1	2017-09-26 17:17:00
1614	1363	1	1287	2	2017-09-29 20:15:19
1615	1376	2	31	1	2017-09-30 17:56:28
1616	1479	1	77	4	2017-10-01 05:43:22
1617	1419	1	1287	2	2017-10-02 09:32:09
1618	1495	1	77	4	2017-10-02 19:54:04
1619	1483	1	77	4	2017-10-02 20:12:41
1620	1487	1	77	4	2017-10-02 20:14:10
1621	1414	2	31	2	2017-10-06 21:26:13
1622	1459	1	45	1	2017-10-08 17:49:39
1623	1459	1	45	1	2017-10-08 18:58:21
1624	1452	1	37	1	2017-10-08 20:33:01
1625	1391	1	37	1	2017-10-09 02:01:32
1626	1414	2	31	1	2017-10-09 06:42:25
1627	1419	1	1287	1	2017-10-12 10:18:16
1628	1457	1	31	4	2017-10-13 05:45:38
1629	1491	1	77	4	2017-10-14 06:35:22
1630	1494	1	77	4	2017-10-14 06:36:52
1631	1493	1	77	4	2017-10-14 06:38:16
1632	1492	1	77	4	2017-10-14 06:39:28
1633	1476	1	45	4	2017-10-15 22:19:14
1634	1279	1	29	2	2017-10-16 16:04:30
1635	1401	1	36	1	2017-10-16 17:15:00
1636	1115	1	782	1	2017-10-17 14:45:52
1637	1279	1	29	1	2017-10-24 13:46:36
1638	1062	1	1287	1	2017-10-25 07:22:17
1639	1062	1	1287	1	2017-10-25 07:33:58
1640	1503	1	31	4	2017-10-25 12:54:05
1641	1503	1	31	4	2017-10-25 12:54:23
1642	1497	1	77	4	2017-10-28 16:01:00
1643	1505	1	77	4	2017-10-28 16:02:22
1644	1507	1	77	4	2017-10-29 08:18:36
1645	1514	1	77	4	2017-10-29 08:20:25
1646	1511	1	77	4	2017-10-29 08:21:34
1647	1506	1	623	4	2017-10-30 10:34:44
1648	1218	2	84	1	2017-11-02 07:39:03
1649	1218	2	84	1	2017-11-02 07:42:03
1650	1327	1	84	1	2017-11-03 19:54:47
1651	1327	1	2043	2	2017-11-03 20:29:10
1652	1345	2	77	2	2017-11-05 13:48:09
1653	1327	1	84	1	2017-11-06 07:24:40
1654	1345	2	77	3	2017-11-09 07:00:56
1655	1323	1	41	4	2017-11-09 15:49:20
1656	1345	3	77	2	2017-11-14 07:51:16
1657	1059	1	75	2	2017-11-15 18:28:00
1658	1288	1	31	4	2017-11-22 12:51:54
1659	1509	1	77	4	2017-11-26 18:12:08
1660	1515	1	77	4	2017-11-26 18:13:45
1661	1519	1	77	4	2017-11-26 18:18:20
1662	939	1	10	1	2017-11-27 21:52:25
1663	1345	3	77	1	2017-12-02 20:50:39
1664	1521	1	31	4	2017-12-04 10:41:35
1665	1351	1	77	1	2017-12-06 20:25:50
1666	1351	1	77	2	2017-12-06 20:26:08
1667	1437	1	37	2	2017-12-09 05:42:40
1668	1297	1	77	1	2017-12-13 22:06:37
1669	1297	1	77	2	2017-12-13 22:08:03
1670	1536	1	77	4	2017-12-13 22:15:56
1671	1524	1	479	4	2017-12-15 09:54:34
1672	1553	1	31	4	2017-12-15 11:55:13
1673	1297	1	77	1	2017-12-16 17:12:37
1674	1480	1	77	4	2017-12-17 09:24:52
1675	1504	1	77	4	2017-12-17 10:51:51
1676	1554	1	77	4	2017-12-17 10:57:06
1677	1552	1	77	4	2017-12-17 11:00:25
1678	1551	1	77	4	2017-12-17 11:02:07
1679	1545	1	77	4	2017-12-17 11:08:02
1680	1538	1	77	4	2017-12-17 11:16:18
1681	1533	1	77	4	2017-12-17 11:19:31
1682	1470	1	45	1	2017-12-20 19:25:07
1683	1406	1	782	3	2017-12-21 12:53:21
1684	1351	1	77	1	2017-12-21 14:12:55
1685	1032	1	10	4	2017-12-24 03:09:12
1686	1555	1	77	4	2017-12-24 06:54:21
1687	1387	1	772	2	2017-12-29 11:49:36
1688	1532	1	77	4	2017-12-29 15:03:41
1689	1564	1	77	4	2018-01-02 08:21:32
1690	1562	1	77	4	2018-01-02 08:23:50
1691	1556	1	77	4	2018-01-02 09:41:57
1692	1363	1	1287	2	2018-01-02 21:17:12
1693	1561	1	1287	4	2018-01-02 21:24:23
1694	1365	1	31	1	2018-01-03 10:54:18
1695	1363	1	1287	1	2018-01-03 21:30:22
1696	1323	1	41	4	2018-01-04 17:24:09
1697	1513	1	41	4	2018-01-04 18:21:16
1698	1513	1	41	4	2018-01-04 18:27:00
1699	1488	1	37	2	2018-01-04 22:19:39
1700	1059	1	75	1	2018-01-07 22:33:15
1701	1488	1	37	1	2018-01-08 04:33:48
1702	1006	1	10	4	2018-01-10 20:04:53
1703	1540	1	77	4	2018-01-13 09:08:41
1704	1520	1	77	4	2018-01-13 09:14:19
1705	1565	1	77	4	2018-01-14 08:37:53
1706	1350	1	77	2	2018-01-15 15:00:42
1707	1350	1	77	1	2018-01-15 18:43:26
1708	1570	1	37	4	2018-01-18 00:32:17
1709	1575	1	77	4	2018-01-20 15:52:37
1710	1531	1	10	4	2018-01-23 02:47:08
1711	1566	1	31	4	2018-02-03 08:03:25
1712	1579	1	77	4	2018-02-04 16:14:29
1713	1580	1	77	4	2018-02-04 16:18:09
1714	1582	1	77	4	2018-02-04 16:24:56
1715	1584	1	77	4	2018-02-04 16:28:19
1716	1585	1	77	4	2018-02-04 16:30:17
1717	1586	1	77	4	2018-02-04 16:34:09
1718	1587	1	77	4	2018-02-04 16:40:58
1719	1588	1	77	4	2018-02-04 16:42:11
1720	1542	1	77	4	2018-02-04 16:52:29
1721	1589	1	77	4	2018-02-04 21:46:44
1722	806	1	10	1	2018-02-06 23:48:14
1723	1563	1	2	4	2018-02-07 19:28:45
1724	1477	1	623	2	2018-02-09 14:51:08
1725	1576	1	479	4	2018-02-12 10:33:07
1726	1544	1	68	2	2018-02-13 09:32:10
1727	1547	1	479	1	2018-02-13 15:41:36
1728	1547	1	479	2	2018-02-13 15:42:12
1729	1484	1	10	4	2018-02-14 19:28:20
1730	1061	1	2	4	2018-02-14 22:37:51
1731	1290	1	37	4	2018-02-15 05:57:20
1732	1383	1	2	4	2018-02-16 03:46:26
1733	1506	1	2	4	2018-02-16 03:59:42
1734	1544	1	68	1	2018-02-16 14:43:47
1735	1467	1	23	2	2018-02-16 19:53:55
1736	1546	1	77	2	2018-02-18 12:13:49
1737	1593	1	77	4	2018-02-18 12:19:51
1738	1596	1	77	4	2018-02-18 12:22:52
1739	1597	1	77	4	2018-02-18 12:26:49
1740	1600	1	77	4	2018-02-18 12:28:57
1741	1604	1	77	4	2018-02-18 12:32:57
1742	1607	1	77	4	2018-02-18 21:14:50
1743	1530	1	10	4	2018-02-19 20:35:34
1744	1341	1	782	2	2018-02-21 08:31:47
1745	1344	1	37	4	2018-02-23 07:01:16
1746	1393	1	37	4	2018-02-23 07:02:30
1747	1437	1	37	1	2018-02-23 07:17:58
1748	1609	1	77	4	2018-02-25 07:31:40
1749	1606	1	68	1	2018-03-01 16:44:58
1750	1606	1	2	4	2018-03-01 19:01:47
1751	1606	1	2	4	2018-03-01 19:02:05
1752	989	1	10	1	2018-03-02 15:34:54
1753	1228	1	2	1	2018-03-04 12:11:11
1754	997	2	36	1	2018-03-04 14:38:24
1755	1590	1	479	4	2018-03-05 14:48:34
1756	1547	1	479	3	2018-03-05 14:51:23
1757	1547	2	479	1	2018-03-06 15:36:35
